evaluations raw_y
9162 708.0000000000
14680 709.0000000000
15557 712.0000000000
16674 713.0000000000
18778 716.0000000000
20447 717.0000000000
100000 717.0000000000
evaluations raw_y
1 597.0000000000
2 602.0000000000
3 627.0000000000
36 650.0000000000
146 658.0000000000
183 672.0000000000
284 673.0000000000
305 675.0000000000
384 680.0000000000
414 682.0000000000
469 683.0000000000
562 692.0000000000
736 697.0000000000
870 698.0000000000
1397 699.0000000000
1438 701.0000000000
1461 703.0000000000
1636 704.0000000000
2123 705.0000000000
2459 708.0000000000
3015 711.0000000000
5465 712.0000000000
6506 715.0000000000
100000 685.0000000000
evaluations raw_y
1 592.0000000000
2 595.0000000000
4 616.0000000000
7 634.0000000000
16 643.0000000000
94 647.0000000000
97 650.0000000000
113 653.0000000000
150 654.0000000000
168 655.0000000000
172 659.0000000000
194 660.0000000000
253 665.0000000000
285 670.0000000000
286 672.0000000000
374 674.0000000000
385 677.0000000000
434 679.0000000000
447 686.0000000000
509 697.0000000000
649 704.0000000000
782 706.0000000000
926 707.0000000000
1185 708.0000000000
2156 712.0000000000
2883 713.0000000000
4036 717.0000000000
100000 680.0000000000
evaluations raw_y
1 579.0000000000
2 620.0000000000
7 630.0000000000
12 654.0000000000
66 657.0000000000
121 663.0000000000
123 665.0000000000
124 666.0000000000
158 670.0000000000
174 679.0000000000
247 684.0000000000
360 687.0000000000
437 693.0000000000
510 696.0000000000
519 697.0000000000
522 698.0000000000
557 704.0000000000
650 705.0000000000
1237 706.0000000000
1454 710.0000000000
1535 714.0000000000
7498 715.0000000000
18114 716.0000000000
28099 717.0000000000
41377 718.0000000000
100000 692.0000000000
evaluations raw_y
1 602.0000000000
2 631.0000000000
48 634.0000000000
63 642.0000000000
65 645.0000000000
68 652.0000000000
99 655.0000000000
103 664.0000000000
163 673.0000000000
240 680.0000000000
313 681.0000000000
340 690.0000000000
489 692.0000000000
555 696.0000000000
665 697.0000000000
1390 699.0000000000
1616 700.0000000000
1714 701.0000000000
2017 703.0000000000
2206 706.0000000000
3494 708.0000000000
3518 709.0000000000
5855 711.0000000000
5998 712.0000000000
7170 714.0000000000
25332 715.0000000000
57801 716.0000000000
72916 717.0000000000
75607 718.0000000000
100000 701.0000000000
evaluations raw_y
1 587.0000000000
3 590.0000000000
5 602.0000000000
10 617.0000000000
18 625.0000000000
47 652.0000000000
84 656.0000000000
200 657.0000000000
238 663.0000000000
258 675.0000000000
422 681.0000000000
454 684.0000000000
564 686.0000000000
570 688.0000000000
684 691.0000000000
785 692.0000000000
841 693.0000000000
1040 694.0000000000
1069 696.0000000000
1099 699.0000000000
1141 703.0000000000
1218 707.0000000000
1603 708.0000000000
1670 710.0000000000
1868 711.0000000000
2104 716.0000000000
2355 717.0000000000
2468 719.0000000000
6444 722.0000000000
7658 723.0000000000
11081 724.0000000000
41697 725.0000000000
42590 728.0000000000
100000 728.0000000000
evaluations raw_y
1 565.0000000000
2 578.0000000000
3 586.0000000000
6 589.0000000000
7 598.0000000000
10 616.0000000000
37 619.0000000000
46 627.0000000000
59 635.0000000000
67 638.0000000000
98 651.0000000000
153 661.0000000000
240 662.0000000000
249 665.0000000000
316 676.0000000000
406 677.0000000000
427 679.0000000000
494 686.0000000000
759 692.0000000000
1183 694.0000000000
1193 696.0000000000
1887 698.0000000000
2402 702.0000000000
4863 704.0000000000
5746 705.0000000000
7865 706.0000000000
9783 707.0000000000
10291 709.0000000000
12482 711.0000000000
17499 713.0000000000
100000 687.0000000000
evaluations raw_y
1 617.0000000000
5 626.0000000000
